ISRICSOILGRIDS_new_average_bulkdensity_reduced,x,y
1407.0,-117.531004293938,37.7935001469558
1426.0,-117.316702519775,37.7935001469558
1477.0,-116.459495423122,37.7935001469558
1359.0,-118.602513164754,37.5790706601739
1398.0,-118.38821139059,37.5790706601739
1441.0,-117.745306068101,37.5790706601739
1468.0,-117.316702519775,37.5790706601739
1470.0,-116.245193648959,37.5790706601739
1443.0,-118.602513164754,37.3646411733921
1475.0,-117.959607842264,37.3646411733921
1485.0,-117.316702519775,37.3646411733921
1505.0,-116.673797197285,37.3646411733921
1468.0,-116.459495423122,37.3646411733921
1486.0,-115.816590100633,37.3646411733921
1380.0,-118.38821139059,37.1502116866103
1364.0,-117.745306068101,37.1502116866103
1466.0,-116.888098971449,37.1502116866103
1472.0,-111.316252843207,37.1502116866103
1622.0,-120.745530906385,36.9357821998284
1555.0,-119.459720261406,36.9357821998284
1155.0,-118.38821139059,36.9357821998284
1478.0,-116.888098971449,36.9357821998284
1464.0,-116.459495423122,36.9357821998284
1489.0,-115.816590100633,36.9357821998284
1465.0,-115.60228832647,36.9357821998284
1359.0,-115.387986552307,36.9357821998284
1467.0,-115.173684778143,36.9357821998284
1455.0,-114.95938300398,36.9357821998284
1528.0,-114.745081229817,36.9357821998284
1504.0,-114.102175907328,36.9357821998284
1408.0,-120.745530906385,36.7213527130466
1629.0,-120.531229132222,36.7213527130466
1639.0,-119.888323809732,36.7213527130466
1214.0,-118.816814938917,36.7213527130466
1507.0,-118.173909616427,36.7213527130466
1332.0,-117.959607842264,36.7213527130466
1494.0,-116.459495423122,36.7213527130466
1480.0,-115.816590100633,36.7213527130466
1502.0,-114.102175907328,36.7213527130466
1417.0,-120.531229132222,36.5069232262648
1627.0,-120.102625583896,36.5069232262648
1518.0,-119.03111671308,36.5069232262648
1533.0,-116.459495423122,36.5069232262648
1459.0,-116.245193648959,36.5069232262648
1466.0,-114.102175907328,36.5069232262648
1522.0,-113.887874133165,36.5069232262648
1507.0,-107.244519134107,36.5069232262648
1622.0,-119.674022035569,36.2924937394829
1153.0,-118.602513164754,36.2924937394829
1464.0,-117.959607842264,36.2924937394829
1452.0,-117.531004293938,36.2924937394829
1408.0,-117.102400745612,36.2924937394829
1430.0,-116.030891874796,36.2924937394829
1512.0,-115.387986552307,36.2924937394829
1550.0,-111.101951069044,36.2924937394829
1508.0,-110.673347520717,36.2924937394829
1479.0,-110.459045746554,36.2924937394829
1502.0,-110.244743972391,36.2924937394829
1541.0,-107.45882090827,36.2924937394829
1513.0,-102.958483650844,36.2924937394829
