GTOPO30_ASPECT_reduced,x,y
212.0,-110.673347520717,36.2924937394829
161.0,-111.959158165696,36.0780642527011
130.0,-110.030442198228,35.4347757923556
169.0,-113.244968810675,34.3626283584465
358.0,-107.45882090827,33.9337693848828
148.0,-107.673122682433,33.719339898101
306.0,-107.45882090827,33.719339898101
304.0,-106.815915585781,33.2904809245373
258.0,-106.601613811618,33.2904809245373
233.0,-106.601613811618,32.8616219509736
24.0,131.059053735306,32.6471924641918
26.0,131.273355509469,32.6471924641918
179.0,131.487657283632,32.6471924641918
289.0,131.701959057796,32.6471924641918
211.0,-107.887424456597,32.43276297741
155.0,130.63045018698,32.43276297741
108.0,131.487657283632,32.43276297741
241.0,-113.030667036512,32.2183334906281
3.0,-111.744856391533,32.2183334906281
-9999.0,130.201846638654,32.2183334906281
-9999.0,130.416148412817,32.2183334906281
41.0,130.63045018698,32.2183334906281
238.0,130.844751961143,32.2183334906281
176.0,131.059053735306,32.2183334906281
32.0,131.273355509469,32.2183334906281
131.0,131.487657283632,32.2183334906281
330.0,-113.030667036512,32.0039040038463
237.0,-108.530329779086,32.0039040038463
54.0,130.416148412817,32.0039040038463
349.0,130.844751961143,32.0039040038463
87.0,131.487657283632,32.0039040038463
132.0,-114.102175907328,31.7894745170645
210.0,-113.030667036512,31.7894745170645
295.0,130.416148412817,31.7894745170645
123.0,131.059053735306,31.7894745170645
240.0,130.63045018698,31.5750450302826
89.0,130.844751961143,31.5750450302826
-9999.0,130.63045018698,31.3606155435008
308.0,-105.530104940802,31.146186056719
321.0,-112.816365262349,30.9317565699371
263.0,-105.744406714965,30.9317565699371
47.0,-105.530104940802,30.9317565699371
85.0,-105.315803166639,30.9317565699371
327.0,-104.887199618313,30.9317565699371
0.0,-101.886974780029,30.9317565699371
343.0,108.343065674013,30.9317565699371
29.0,109.200272770666,30.9317565699371
321.0,109.414574544829,30.9317565699371
16.0,-114.95938300398,30.7173270831553
2.0,-112.602063488186,30.7173270831553
51.0,-105.101501392476,30.7173270831553
275.0,-104.887199618313,30.7173270831553
299.0,107.914462125687,30.7173270831553
245.0,108.12876389985,30.7173270831553
154.0,108.557367448176,30.7173270831553
0.0,109.200272770666,30.7173270831553
300.0,-101.672673005865,30.5028975963735
330.0,108.557367448176,30.5028975963735
151.0,108.771669222339,30.5028975963735
13.0,110.700385189808,30.5028975963735
200.0,-111.959158165696,30.2884681095916
299.0,-111.744856391533,30.2884681095916
274.0,-101.244069457539,30.2884681095916
294.0,103.199823094098,30.2884681095916
284.0,107.700160351524,30.2884681095916
9.0,110.700385189808,30.2884681095916
340.0,-102.958483650844,30.0740386228098
108.0,-102.744181876681,30.0740386228098
156.0,-102.529880102518,30.0740386228098
27.0,102.985521319935,30.0740386228098
150.0,103.199823094098,30.0740386228098
67.0,-104.244294295823,29.859609136028
186.0,-102.958483650844,29.859609136028
2.0,-102.744181876681,29.859609136028
154.0,108.557367448176,29.859609136028
267.0,110.057479867318,29.859609136028
359.0,110.486083415645,29.859609136028
198.0,110.700385189808,29.859609136028
315.0,110.914686963971,29.859609136028
187.0,111.128988738134,29.859609136028
332.0,111.343290512297,29.859609136028
134.0,-104.244294295823,29.6451796492461
289.0,-104.02999252166,29.6451796492461
321.0,-102.958483650844,29.6451796492461
34.0,-102.529880102518,29.6451796492461
301.0,-81.7426080086933,29.6451796492461
84.0,103.414124868261,29.6451796492461
135.0,109.200272770666,29.6451796492461
288.0,109.628876318992,29.6451796492461
119.0,109.843178093155,29.6451796492461
160.0,111.343290512297,29.6451796492461
258.0,-111.316252843207,29.4307501624643
242.0,-104.244294295823,29.4307501624643
178.0,-102.958483650844,29.4307501624643
322.0,-102.315578328355,29.4307501624643
136.0,109.843178093155,29.4307501624643
187.0,110.271781641481,29.4307501624643
343.0,114.129213576418,29.4307501624643
179.0,-111.316252843207,29.2163206756825
128.0,-103.601388973334,29.2163206756825
254.0,-103.387087199171,29.2163206756825
164.0,-102.958483650844,29.2163206756825
51.0,-102.101276554192,29.2163206756825
79.0,-81.7426080086933,29.2163206756825
80.0,109.414574544829,29.2163206756825
105.0,109.628876318992,29.2163206756825
336.0,113.700610028092,29.2163206756825
189.0,114.343515350581,29.2163206756825
7.0,114.986420673071,29.2163206756825
