GTOPO30_ELEVATION,x,y
527.0,-100.60116413505,44.2263847504107
549.0,-100.386862360887,44.2263847504107
548.0,-100.172560586723,44.2263847504107
640.0,-100.60116413505,44.0119552636289
646.0,-100.386862360887,44.0119552636289
576.0,-100.172560586723,44.0119552636289
534.0,-99.9582588125603,44.0119552636289
609.0,-100.815465909213,43.7975257768471
582.0,-100.60116413505,43.7975257768471
593.0,-100.386862360887,43.7975257768471
579.0,-100.172560586723,43.7975257768471
559.0,-99.9582588125603,43.7975257768471
533.0,-99.7439570383972,43.7975257768471
553.0,-99.5296552642341,43.7975257768471
481.0,-99.3153534900709,43.7975257768471
508.0,-99.1010517159078,43.7975257768471
665.0,-100.386862360887,43.5830962900652
601.0,-100.172560586723,43.5830962900652
552.0,-99.9582588125603,43.5830962900652
564.0,-99.7439570383972,43.5830962900652
488.0,-99.5296552642341,43.5830962900652
429.0,-99.3153534900709,43.5830962900652
529.0,-99.1010517159078,43.5830962900652
501.0,-98.8867499417446,43.5830962900652
618.0,-99.9582588125603,43.3686668032834
628.0,-99.7439570383972,43.3686668032834
594.0,-99.5296552642341,43.3686668032834
533.0,-99.3153534900709,43.3686668032834
413.0,-99.1010517159078,43.3686668032834
475.0,-98.8867499417446,43.3686668032834
491.0,-98.6724481675815,43.3686668032834
497.0,-98.4581463934183,43.3686668032834
696.0,-99.5296552642341,43.1542373165016
645.0,-99.3153534900709,43.1542373165016
590.0,-99.1010517159078,43.1542373165016
467.0,-98.8867499417446,43.1542373165016
516.0,-98.6724481675815,43.1542373165016
442.0,-98.4581463934183,43.1542373165016
447.0,-98.2438446192552,43.1542373165016
525.0,-98.0295428450921,43.1542373165016
594.0,-99.3153534900709,42.9398078297198
588.0,-99.1010517159078,42.9398078297198
550.0,-98.8867499417446,42.9398078297198
537.0,-98.6724481675815,42.9398078297198
375.0,-98.4581463934183,42.9398078297198
482.0,-98.2438446192552,42.9398078297198
461.0,-98.0295428450921,42.9398078297198
396.0,-97.3866375226026,42.9398078297198
354.0,-97.1723357484395,42.9398078297198
450.0,-98.2438446192552,42.7253783429379
442.0,-97.3866375226026,42.7253783429379
393.0,-97.1723357484395,42.7253783429379
343.0,-96.9580339742764,42.7253783429379
343.0,-96.7437322001132,42.7253783429379
427.0,-96.5294304259501,42.7253783429379
426.0,-96.3151286517869,42.7253783429379
418.0,-96.1008268776238,42.7253783429379
457.0,-96.9580339742764,42.5109488561561
375.0,-96.7437322001132,42.5109488561561
332.0,-96.5294304259501,42.5109488561561
417.0,-96.3151286517869,42.5109488561561
386.0,-96.1008268776238,42.5109488561561
427.0,-95.8865251034606,42.5109488561561
538.0,-97.3866375226026,42.2965193693743
494.0,-97.1723357484395,42.2965193693743
454.0,-96.9580339742764,42.2965193693743
457.0,-96.7437322001132,42.2965193693743
372.0,-96.5294304259501,42.2965193693743
330.0,-96.3151286517869,42.2965193693743
361.0,-96.1008268776238,42.2965193693743
328.0,-95.8865251034606,42.2965193693743
479.0,-97.3866375226026,42.0820898825924
512.0,-97.1723357484395,42.0820898825924
454.0,-96.9580339742764,42.0820898825924
427.0,-96.7437322001132,42.0820898825924
442.0,-96.5294304259501,42.0820898825924
370.0,-96.3151286517869,42.0820898825924
320.0,-96.1008268776238,42.0820898825924
335.0,-95.8865251034606,42.0820898825924
576.0,-97.8152410709289,41.8676603958106
518.0,-97.6009392967658,41.8676603958106
503.0,-97.3866375226026,41.8676603958106
503.0,-97.1723357484395,41.8676603958106
461.0,-96.9580339742764,41.8676603958106
406.0,-96.7437322001132,41.8676603958106
398.0,-96.5294304259501,41.8676603958106
406.0,-96.3151286517869,41.8676603958106
319.0,-96.1008268776238,41.8676603958106
350.0,-95.8865251034606,41.8676603958106
567.0,-97.8152410709289,41.6532309090288
525.0,-97.6009392967658,41.6532309090288
