BIOCLIM_12,x,y
119.0,-117.531004293938,37.7935001469558
142.0,-117.316702519775,37.7935001469558
199.0,-116.459495423122,37.7935001469558
312.0,-118.602513164754,37.5790706601739
168.0,-118.38821139059,37.5790706601739
150.0,-117.745306068101,37.5790706601739
143.0,-117.316702519775,37.5790706601739
204.0,-116.245193648959,37.5790706601739
341.0,-118.602513164754,37.3646411733921
171.0,-117.959607842264,37.3646411733921
151.0,-117.316702519775,37.3646411733921
172.0,-116.673797197285,37.3646411733921
185.0,-116.459495423122,37.3646411733921
214.0,-115.816590100633,37.3646411733921
325.0,-118.38821139059,37.1502116866103
111.0,-117.745306068101,37.1502116866103
122.0,-116.888098971449,37.1502116866103
109.0,-111.316252843207,37.1502116866103
204.0,-120.745530906385,36.9357821998284
582.0,-119.459720261406,36.9357821998284
740.0,-118.38821139059,36.9357821998284
146.0,-116.888098971449,36.9357821998284
208.0,-116.459495423122,36.9357821998284
198.0,-115.816590100633,36.9357821998284
165.0,-115.60228832647,36.9357821998284
202.0,-115.387986552307,36.9357821998284
163.0,-115.173684778143,36.9357821998284
131.0,-114.95938300398,36.9357821998284
171.0,-114.745081229817,36.9357821998284
172.0,-114.102175907328,36.9357821998284
271.0,-120.745530906385,36.7213527130466
190.0,-120.531229132222,36.7213527130466
247.0,-119.888323809732,36.7213527130466
757.0,-118.816814938917,36.7213527130466
188.0,-118.173909616427,36.7213527130466
401.0,-117.959607842264,36.7213527130466
116.0,-116.459495423122,36.7213527130466
172.0,-115.816590100633,36.7213527130466
174.0,-114.102175907328,36.7213527130466
341.0,-120.531229132222,36.5069232262648
186.0,-120.102625583896,36.5069232262648
638.0,-119.03111671308,36.5069232262648
97.0,-116.459495423122,36.5069232262648
103.0,-116.245193648959,36.5069232262648
205.0,-114.102175907328,36.5069232262648
214.0,-113.887874133165,36.5069232262648
368.0,-107.244519134107,36.5069232262648
205.0,-119.674022035569,36.2924937394829
750.0,-118.602513164754,36.2924937394829
189.0,-117.959607842264,36.2924937394829
131.0,-117.531004293938,36.2924937394829
251.0,-117.102400745612,36.2924937394829
115.0,-116.030891874796,36.2924937394829
172.0,-115.387986552307,36.2924937394829
188.0,-111.101951069044,36.2924937394829
204.0,-110.673347520717,36.2924937394829
290.0,-110.459045746554,36.2924937394829
300.0,-110.244743972391,36.2924937394829
276.0,-107.45882090827,36.2924937394829
388.0,-102.958483650844,36.2924937394829
317.0,-120.531229132222,36.0780642527011
215.0,-120.316927358059,36.0780642527011
183.0,-120.102625583896,36.0780642527011
284.0,-119.03111671308,36.0780642527011
350.0,-118.816814938917,36.0780642527011
682.0,-118.602513164754,36.0780642527011
239.0,-117.531004293938,36.0780642527011
110.0,-116.673797197285,36.0780642527011
121.0,-116.459495423122,36.0780642527011
124.0,-116.245193648959,36.0780642527011
203.0,-115.387986552307,36.0780642527011
364.0,-113.673572359001,36.0780642527011
227.0,-110.673347520717,36.0780642527011
231.0,-110.459045746554,36.0780642527011
199.0,-108.530329779086,36.0780642527011
400.0,-103.601388973334,36.0780642527011
379.0,-103.387087199171,36.0780642527011
180.0,-119.888323809732,35.8636347659193
355.0,-117.959607842264,35.8636347659193
56.0,-116.673797197285,35.8636347659193
98.0,-116.459495423122,35.8636347659193
72.0,-116.245193648959,35.8636347659193
108.0,-116.030891874796,35.8636347659193
144.0,-115.60228832647,35.8636347659193
207.0,-115.387986552307,35.8636347659193
173.0,-111.316252843207,35.8636347659193
217.0,-110.673347520717,35.8636347659193
261.0,-107.673122682433,35.8636347659193
63.0,-116.459495423122,35.6492052791374
55.0,-116.245193648959,35.6492052791374
85.0,-116.030891874796,35.6492052791374
151.0,-114.102175907328,35.6492052791374
327.0,-113.244968810675,35.6492052791374
211.0,-110.673347520717,35.6492052791374
177.0,-119.03111671308,35.4347757923556
590.0,-118.602513164754,35.4347757923556
108.0,-117.316702519775,35.4347757923556
128.0,-116.888098971449,35.4347757923556
115.0,-116.673797197285,35.4347757923556
111.0,-114.745081229817,35.4347757923556
285.0,-114.102175907328,35.4347757923556
145.0,-113.887874133165,35.4347757923556
222.0,-111.101951069044,35.4347757923556
241.0,-110.459045746554,35.4347757923556
263.0,-110.244743972391,35.4347757923556
404.0,-105.315803166639,35.4347757923556
483.0,-119.674022035569,35.2203463055738
191.0,-119.459720261406,35.2203463055738
175.0,-119.03111671308,35.2203463055738
425.0,-118.38821139059,35.2203463055738
108.0,-117.531004293938,35.2203463055738
70.0,-116.030891874796,35.2203463055738
142.0,-115.816590100633,35.2203463055738
325.0,-115.387986552307,35.2203463055738
212.0,-114.102175907328,35.2203463055738
304.0,-113.459270584838,35.2203463055738
408.0,-112.387761714023,35.2203463055738
549.0,-111.959158165696,35.2203463055738
460.0,-108.316028004923,35.2203463055738
344.0,-105.101501392476,35.2203463055738
458.0,-119.459720261406,35.005916818792
254.0,-118.816814938917,35.005916818792
394.0,-118.38821139059,35.005916818792
