LandCover_4_Mixedtrees,x,y
0.0,-80.0281938153882,39.2945065544286
0.0,-81.314004460367,38.0079296337376
0.0,-117.959607842264,37.7935001469558
0.0,-117.745306068101,37.7935001469558
0.0,-117.316702519775,37.7935001469558
14.0,-118.602513164754,37.5790706601739
0.0,-118.38821139059,37.5790706601739
0.0,-117.316702519775,37.5790706601739
0.0,-117.102400745612,37.5790706601739
0.0,-116.888098971449,37.5790706601739
15.0,-118.602513164754,37.3646411733921
0.0,-117.531004293938,37.3646411733921
0.0,-116.888098971449,37.3646411733921
0.0,-115.816590100633,37.3646411733921
0.0,-115.387986552307,37.3646411733921
0.0,-117.531004293938,37.1502116866103
0.0,-116.888098971449,37.1502116866103
0.0,-116.673797197285,37.1502116866103
0.0,-116.030891874796,37.1502116866103
0.0,-115.816590100633,37.1502116866103
0.0,-115.60228832647,37.1502116866103
8.0,-120.745530906385,36.9357821998284
78.0,-119.245418487243,36.9357821998284
0.0,-118.38821139059,36.9357821998284
28.0,-117.959607842264,36.9357821998284
34.0,-117.102400745612,36.9357821998284
6.0,-116.459495423122,36.9357821998284
0.0,-115.816590100633,36.9357821998284
0.0,-115.60228832647,36.9357821998284
0.0,-114.95938300398,36.9357821998284
0.0,-114.530779455654,36.9357821998284
0.0,-114.102175907328,36.9357821998284
6.0,-111.744856391533,36.9357821998284
0.0,-111.53055461737,36.9357821998284
0.0,-111.101951069044,36.9357821998284
2.0,-110.673347520717,36.9357821998284
0.0,-110.244743972391,36.9357821998284
71.0,-120.959832680548,36.7213527130466
5.0,-120.531229132222,36.7213527130466
34.0,-120.316927358059,36.7213527130466
0.0,-120.102625583896,36.7213527130466
32.0,-118.816814938917,36.7213527130466
0.0,-117.531004293938,36.7213527130466
0.0,-117.316702519775,36.7213527130466
0.0,-117.102400745612,36.7213527130466
0.0,-116.673797197285,36.7213527130466
0.0,-116.459495423122,36.7213527130466
0.0,-116.030891874796,36.7213527130466
6.0,-115.60228832647,36.7213527130466
0.0,-115.387986552307,36.7213527130466
0.0,-114.745081229817,36.7213527130466
0.0,-114.530779455654,36.7213527130466
26.0,-114.102175907328,36.7213527130466
0.0,-111.744856391533,36.7213527130466
8.0,-110.673347520717,36.7213527130466
60.0,-119.03111671308,36.5069232262648
48.0,-118.816814938917,36.5069232262648
0.0,-117.959607842264,36.5069232262648
0.0,-116.673797197285,36.5069232262648
0.0,-116.459495423122,36.5069232262648
26.0,-114.102175907328,36.5069232262648
8.0,-113.887874133165,36.5069232262648
48.0,-108.958933327412,36.5069232262648
0.0,-108.744631553249,36.5069232262648
0.0,-97.1723357484395,36.5069232262648
0.0,-96.5294304259501,36.5069232262648
0.0,-96.3151286517869,36.5069232262648
51.0,-96.1008268776238,36.5069232262648
5.0,-95.8865251034606,36.5069232262648
22.0,-120.316927358059,36.2924937394829
12.0,-119.888323809732,36.2924937394829
5.0,-119.674022035569,36.2924937394829
17.0,-118.602513164754,36.2924937394829
0.0,-117.745306068101,36.2924937394829
0.0,-117.531004293938,36.2924937394829
0.0,-117.102400745612,36.2924937394829
0.0,-116.888098971449,36.2924937394829
0.0,-116.673797197285,36.2924937394829
0.0,-116.245193648959,36.2924937394829
35.0,-115.60228832647,36.2924937394829
0.0,-115.387986552307,36.2924937394829
0.0,-111.316252843207,36.2924937394829
0.0,-110.887649294881,36.2924937394829
0.0,-110.673347520717,36.2924937394829
0.0,-108.744631553249,36.2924937394829
36.0,-97.1723357484395,36.2924937394829
54.0,-96.5294304259501,36.2924937394829
4.0,-95.6722233292975,36.2924937394829
0.0,-95.4579215551344,36.2924937394829
44.0,-120.531229132222,36.0780642527011
20.0,-119.459720261406,36.0780642527011
0.0,-119.245418487243,36.0780642527011
15.0,-118.38821139059,36.0780642527011
15.0,-117.959607842264,36.0780642527011
0.0,-117.316702519775,36.0780642527011
0.0,-115.60228832647,36.0780642527011
0.0,-113.887874133165,36.0780642527011
22.0,-113.244968810675,36.0780642527011
16.0,-112.387761714023,36.0780642527011
7.0,-112.173459939859,36.0780642527011
3.0,-111.959158165696,36.0780642527011
0.0,-111.53055461737,36.0780642527011
0.0,-111.316252843207,36.0780642527011
0.0,-111.101951069044,36.0780642527011
0.0,-110.673347520717,36.0780642527011
35.0,-109.173235101575,36.0780642527011
0.0,-97.6009392967658,36.0780642527011
4.0,-95.6722233292975,36.0780642527011
0.0,-95.4579215551344,36.0780642527011
14.0,-119.674022035569,35.8636347659193
3.0,-118.602513164754,35.8636347659193
0.0,-117.531004293938,35.8636347659193
0.0,-117.316702519775,35.8636347659193
0.0,-116.245193648959,35.8636347659193
0.0,-116.030891874796,35.8636347659193
0.0,-115.816590100633,35.8636347659193
0.0,-115.60228832647,35.8636347659193
0.0,-114.95938300398,35.8636347659193
11.0,-114.316477681491,35.8636347659193
0.0,-111.53055461737,35.8636347659193
0.0,-110.673347520717,35.8636347659193
0.0,-110.459045746554,35.8636347659193
0.0,-98.6724481675815,35.8636347659193
5.0,-98.4581463934183,35.8636347659193
0.0,-98.2438446192552,35.8636347659193
0.0,-97.8152410709289,35.8636347659193
27.0,-97.3866375226026,35.8636347659193
9.0,-96.9580339742764,35.8636347659193
60.0,-96.5294304259501,35.8636347659193
38.0,-96.3151286517869,35.8636347659193
55.0,-96.1008268776238,35.8636347659193
23.0,-95.8865251034606,35.8636347659193
3.0,-120.316927358059,35.6492052791374
23.0,-120.102625583896,35.6492052791374
0.0,-119.674022035569,35.6492052791374
15.0,-118.38821139059,35.6492052791374
0.0,-117.745306068101,35.6492052791374
0.0,-117.316702519775,35.6492052791374
0.0,-116.459495423122,35.6492052791374
0.0,-116.030891874796,35.6492052791374
0.0,-115.387986552307,35.6492052791374
0.0,-115.173684778143,35.6492052791374
0.0,-114.95938300398,35.6492052791374
0.0,-114.745081229817,35.6492052791374
0.0,-113.887874133165,35.6492052791374
0.0,-110.673347520717,35.6492052791374
0.0,-110.459045746554,35.6492052791374
0.0,-98.8867499417446,35.6492052791374
0.0,-98.6724481675815,35.6492052791374
6.0,-96.7437322001132,35.6492052791374
44.0,-96.3151286517869,35.6492052791374
53.0,-95.0293180068081,35.6492052791374
3.0,-119.459720261406,35.4347757923556
5.0,-119.03111671308,35.4347757923556
27.0,-118.816814938917,35.4347757923556
50.0,-118.602513164754,35.4347757923556
16.0,-117.959607842264,35.4347757923556
0.0,-117.316702519775,35.4347757923556
0.0,-117.102400745612,35.4347757923556
26.0,-116.888098971449,35.4347757923556
0.0,-116.673797197285,35.4347757923556
0.0,-115.816590100633,35.4347757923556
0.0,-115.60228832647,35.4347757923556
0.0,-115.387986552307,35.4347757923556
0.0,-115.173684778143,35.4347757923556
0.0,-114.745081229817,35.4347757923556
26.0,-114.530779455654,35.4347757923556
0.0,-114.316477681491,35.4347757923556
0.0,-111.101951069044,35.4347757923556
0.0,-110.459045746554,35.4347757923556
0.0,-110.030442198228,35.4347757923556
0.0,-109.816140424065,35.4347757923556
0.0,-98.6724481675815,35.4347757923556
4.0,-98.4581463934183,35.4347757923556
12.0,-98.2438446192552,35.4347757923556
0.0,-97.8152410709289,35.4347757923556
0.0,-97.1723357484395,35.4347757923556
0.0,-96.9580339742764,35.4347757923556
42.0,-95.8865251034606,35.4347757923556
77.0,-94.1721109101555,35.4347757923556
14.0,-119.674022035569,35.2203463055738
9.0,-119.459720261406,35.2203463055738
25.0,-116.888098971449,35.2203463055738
0.0,-116.030891874796,35.2203463055738
0.0,-115.173684778143,35.2203463055738
0.0,-114.316477681491,35.2203463055738
0.0,-113.887874133165,35.2203463055738
0.0,-110.459045746554,35.2203463055738
0.0,-110.244743972391,35.2203463055738
0.0,-110.030442198228,35.2203463055738
0.0,-109.816140424065,35.2203463055738
0.0,-109.601838649902,35.2203463055738
0.0,-109.387536875739,35.2203463055738
4.0,-98.2438446192552,35.2203463055738
0.0,-97.3866375226026,35.2203463055738
20.0,-96.7437322001132,35.2203463055738
14.0,-96.1008268776238,35.2203463055738
33.0,-95.8865251034606,35.2203463055738
0.0,-95.6722233292975,35.2203463055738
34.0,-95.2436197809712,35.2203463055738
60.0,-95.0293180068081,35.2203463055738
77.0,-94.8150162326449,35.2203463055738
53.0,-83.4570222019984,35.2203463055738
57.0,-83.2427204278353,35.2203463055738
26.0,-119.245418487243,35.005916818792
7.0,-119.03111671308,35.005916818792
49.0,-118.602513164754,35.005916818792
15.0,-118.38821139059,35.005916818792
20.0,-117.316702519775,35.005916818792
0.0,-117.102400745612,35.005916818792
18.0,-116.888098971449,35.005916818792
0.0,-116.673797197285,35.005916818792
0.0,-116.030891874796,35.005916818792
0.0,-115.816590100633,35.005916818792
0.0,-115.173684778143,35.005916818792
10.0,-113.459270584838,35.005916818792
17.0,-110.887649294881,35.005916818792
0.0,-110.673347520717,35.005916818792
0.0,-110.244743972391,35.005916818792
0.0,-109.387536875739,35.005916818792
0.0,-98.8867499417446,35.005916818792
0.0,-97.8152410709289,35.005916818792
3.0,-97.6009392967658,35.005916818792
2.0,-96.3151286517869,35.005916818792
71.0,-96.1008268776238,35.005916818792
10.0,-87.1001523627719,35.005916818792
48.0,-83.2427204278353,35.005916818792
45.0,-83.0284186536722,35.005916818792
0.0,-118.38821139059,34.7914873320101
16.0,-118.173909616427,34.7914873320101
0.0,-117.745306068101,34.7914873320101
6.0,-117.316702519775,34.7914873320101
0.0,-116.888098971449,34.7914873320101
0.0,-115.816590100633,34.7914873320101
24.0,-115.60228832647,34.7914873320101
0.0,-115.173684778143,34.7914873320101
0.0,-114.745081229817,34.7914873320101
3.0,-113.244968810675,34.7914873320101
0.0,-110.244743972391,34.7914873320101
0.0,-110.030442198228,34.7914873320101
0.0,-106.601613811618,34.7914873320101
0.0,-99.1010517159078,34.7914873320101
10.0,-98.8867499417446,34.7914873320101
0.0,-98.4581463934183,34.7914873320101
0.0,-97.8152410709289,34.7914873320101
23.0,-97.6009392967658,34.7914873320101
29.0,-95.8865251034606,34.7914873320101
0.0,-117.959607842264,34.5770578452283
24.0,-117.745306068101,34.5770578452283
2.0,-117.531004293938,34.5770578452283
6.0,-116.888098971449,34.5770578452283
0.0,-116.030891874796,34.5770578452283
0.0,-115.816590100633,34.5770578452283
0.0,-115.60228832647,34.5770578452283
0.0,-114.745081229817,34.5770578452283
0.0,-108.958933327412,34.5770578452283
16.0,-107.45882090827,34.5770578452283
0.0,-107.244519134107,34.5770578452283
0.0,-107.030217359944,34.5770578452283
5.0,-98.6724481675815,34.5770578452283
1.0,-98.0295428450921,34.5770578452283
0.0,-97.8152410709289,34.5770578452283
10.0,-96.7437322001132,34.5770578452283
20.0,-96.1008268776238,34.5770578452283
10.0,-90.314678975219,34.5770578452283
37.0,-78.0994778479199,34.5770578452283
47.0,-77.6708742995936,34.5770578452283
27.0,-117.531004293938,34.3626283584465
0.0,-116.459495423122,34.3626283584465
0.0,-116.245193648959,34.3626283584465
0.0,-115.816590100633,34.3626283584465
0.0,-115.173684778143,34.3626283584465
13.0,-114.745081229817,34.3626283584465
0.0,-114.530779455654,34.3626283584465
12.0,-113.459270584838,34.3626283584465
16.0,-113.244968810675,34.3626283584465
10.0,-113.030667036512,34.3626283584465
30.0,-112.816365262349,34.3626283584465
0.0,-108.958933327412,34.3626283584465
12.0,-107.45882090827,34.3626283584465
12.0,-106.601613811618,34.3626283584465
0.0,-98.4581463934183,34.3626283584465
0.0,-97.8152410709289,34.3626283584465
2.0,-97.1723357484395,34.3626283584465
20.0,-96.9580339742764,34.3626283584465
4.0,-96.7437322001132,34.3626283584465
0.0,-96.1008268776238,34.3626283584465
34.0,-95.8865251034606,34.3626283584465
0.0,-116.888098971449,34.1481988716646
0.0,-116.673797197285,34.1481988716646
0.0,-116.030891874796,34.1481988716646
0.0,-115.60228832647,34.1481988716646
0.0,-114.102175907328,34.1481988716646
38.0,-112.173459939859,34.1481988716646
13.0,-107.45882090827,34.1481988716646
0.0,-107.244519134107,34.1481988716646
18.0,-107.030217359944,34.1481988716646
10.0,-106.815915585781,34.1481988716646
14.0,-106.601613811618,34.1481988716646
0.0,-98.2438446192552,34.1481988716646
0.0,-97.8152410709289,34.1481988716646
23.0,-97.6009392967658,34.1481988716646
48.0,-95.4579215551344,34.1481988716646
8.0,-91.814791394361,34.1481988716646
11.0,-90.7432825235452,34.1481988716646
4.0,-90.5289807493821,34.1481988716646
0.0,-90.314678975219,34.1481988716646
39.0,-78.0994778479199,34.1481988716646
4.0,-116.673797197285,33.9337693848828
0.0,-116.459495423122,33.9337693848828
10.0,-116.030891874796,33.9337693848828
0.0,-115.816590100633,33.9337693848828
0.0,-115.60228832647,33.9337693848828
3.0,-113.887874133165,33.9337693848828
0.0,-113.244968810675,33.9337693848828
0.0,-113.030667036512,33.9337693848828
8.0,-112.816365262349,33.9337693848828
21.0,-112.387761714023,33.9337693848828
16.0,-111.959158165696,33.9337693848828
19.0,-111.744856391533,33.9337693848828
0.0,-107.887424456597,33.9337693848828
12.0,-107.673122682433,33.9337693848828
51.0,-107.45882090827,33.9337693848828
16.0,-107.244519134107,33.9337693848828
14.0,-107.030217359944,33.9337693848828
3.0,-106.815915585781,33.9337693848828
0.0,-106.601613811618,33.9337693848828
27.0,-95.2436197809712,33.9337693848828
0.0,-95.0293180068081,33.9337693848828
38.0,-78.0994778479199,33.9337693848828
0.0,-116.888098971449,33.719339898101
31.0,-116.673797197285,33.719339898101
0.0,-115.60228832647,33.719339898101
0.0,-114.316477681491,33.719339898101
13.0,-114.102175907328,33.719339898101
14.0,-113.887874133165,33.719339898101
0.0,-113.673572359001,33.719339898101
0.0,-111.744856391533,33.719339898101
6.0,-107.673122682433,33.719339898101
0.0,-107.45882090827,33.719339898101
0.0,-107.244519134107,33.719339898101
11.0,-107.030217359944,33.719339898101
0.0,-106.815915585781,33.719339898101
0.0,-105.530104940802,33.719339898101
0.0,-98.4581463934183,33.719339898101
0.0,-97.1723357484395,33.719339898101
39.0,-96.5294304259501,33.719339898101
11.0,-95.8865251034606,33.719339898101
39.0,-95.6722233292975,33.719339898101
0.0,-95.4579215551344,33.719339898101
21.0,-95.2436197809712,33.719339898101
31.0,-95.0293180068081,33.719339898101
22.0,-94.8150162326449,33.719339898101
34.0,-94.3864126843187,33.719339898101
30.0,-93.7435073618292,33.719339898101
13.0,-93.5292055876661,33.719339898101
46.0,-92.6719984910135,33.719339898101
42.0,-92.4576967168504,33.719339898101
30.0,-91.814791394361,33.719339898101
36.0,-91.6004896201978,33.719339898101
9.0,-91.3861878460347,33.719339898101
0.0,-117.316702519775,33.5049104113191
16.0,-116.673797197285,33.5049104113191
0.0,-116.245193648959,33.5049104113191
0.0,-115.173684778143,33.5049104113191
0.0,-114.745081229817,33.5049104113191
0.0,-114.530779455654,33.5049104113191
0.0,-114.102175907328,33.5049104113191
9.0,-113.887874133165,33.5049104113191
0.0,-113.244968810675,33.5049104113191
10.0,-113.030667036512,33.5049104113191
20.0,-112.602063488186,33.5049104113191
0.0,-112.387761714023,33.5049104113191
4.0,-111.316252843207,33.5049104113191
0.0,-107.45882090827,33.5049104113191
0.0,-107.244519134107,33.5049104113191
0.0,-107.030217359944,33.5049104113191
22.0,-106.601613811618,33.5049104113191
0.0,-106.387312037455,33.5049104113191
16.0,-105.530104940802,33.5049104113191
0.0,-98.4581463934183,33.5049104113191
0.0,-97.6009392967658,33.5049104113191
0.0,-96.7437322001132,33.5049104113191
0.0,-96.3151286517869,33.5049104113191
3.0,-95.4579215551344,33.5049104113191
38.0,-95.2436197809712,33.5049104113191
12.0,-95.0293180068081,33.5049104113191
39.0,-93.5292055876661,33.5049104113191
51.0,-92.4576967168504,33.5049104113191
37.0,-92.0290931685241,33.5049104113191
30.0,-91.814791394361,33.5049104113191
41.0,-91.6004896201978,33.5049104113191
36.0,-88.6002647819138,33.5049104113191
5.0,-88.3859630077507,33.5049104113191
40.0,-83.4570222019984,33.5049104113191
18.0,-116.673797197285,33.2904809245373
0.0,-116.030891874796,33.2904809245373
16.0,-113.030667036512,33.2904809245373
12.0,-111.316252843207,33.2904809245373
23.0,-110.459045746554,33.2904809245373
14.0,-110.244743972391,33.2904809245373
13.0,-109.173235101575,33.2904809245373
12.0,-107.887424456597,33.2904809245373
13.0,-107.673122682433,33.2904809245373
0.0,-107.45882090827,33.2904809245373
0.0,-107.244519134107,33.2904809245373
0.0,-107.030217359944,33.2904809245373
0.0,-106.815915585781,33.2904809245373
19.0,-106.601613811618,33.2904809245373
0.0,-106.387312037455,33.2904809245373
0.0,-105.958708489128,33.2904809245373
36.0,-105.315803166639,33.2904809245373
0.0,-98.6724481675815,33.2904809245373
13.0,-97.8152410709289,33.2904809245373
21.0,-97.3866375226026,33.2904809245373
20.0,-95.4579215551344,33.2904809245373
44.0,-95.0293180068081,33.2904809245373
42.0,-94.8150162326449,33.2904809245373
0.0,-94.6007144584818,33.2904809245373
27.0,-94.3864126843187,33.2904809245373
38.0,-94.1721109101555,33.2904809245373
47.0,-92.8863002651767,33.2904809245373
44.0,-92.4576967168504,33.2904809245373
38.0,-92.0290931685241,33.2904809245373
41.0,-88.814566556077,33.2904809245373
43.0,-79.3852884928988,33.2904809245373
10.0,-116.459495423122,33.0760514377555
0.0,-116.245193648959,33.0760514377555
0.0,-116.030891874796,33.0760514377555
0.0,-115.816590100633,33.0760514377555
0.0,-115.173684778143,33.0760514377555
0.0,-114.530779455654,33.0760514377555
15.0,-114.316477681491,33.0760514377555
0.0,-113.244968810675,33.0760514377555
25.0,-113.030667036512,33.0760514377555
7.0,-111.53055461737,33.0760514377555
2.0,-111.101951069044,33.0760514377555
10.0,-110.887649294881,33.0760514377555
33.0,-110.459045746554,33.0760514377555
12.0,-109.816140424065,33.0760514377555
24.0,-109.387536875739,33.0760514377555
42.0,-108.530329779086,33.0760514377555
0.0,-108.10172623076,33.0760514377555
46.0,-107.673122682433,33.0760514377555
9.0,-107.45882090827,33.0760514377555
14.0,-107.244519134107,33.0760514377555
0.0,-106.815915585781,33.0760514377555
0.0,-106.601613811618,33.0760514377555
0.0,-106.387312037455,33.0760514377555
0.0,-106.173010263291,33.0760514377555
