GTOPO30_ELEVATION,x,y
390.0,-80.0281938153882,39.2945065544286
499.0,-81.314004460367,38.0079296337376
1653.0,-117.959607842264,37.7935001469558
2446.0,-117.745306068101,37.7935001469558
1641.0,-117.316702519775,37.7935001469558
2194.0,-118.602513164754,37.5790706601739
1368.0,-118.38821139059,37.5790706601739
1644.0,-117.316702519775,37.5790706601739
1460.0,-117.102400745612,37.5790706601739
1532.0,-116.888098971449,37.5790706601739
1850.0,-118.602513164754,37.3646411733921
1766.0,-117.531004293938,37.3646411733921
1724.0,-116.888098971449,37.3646411733921
1584.0,-115.816590100633,37.3646411733921
1675.0,-115.387986552307,37.3646411733921
887.0,-117.531004293938,37.1502116866103
1217.0,-116.888098971449,37.1502116866103
1605.0,-116.673797197285,37.1502116866103
1307.0,-116.030891874796,37.1502116866103
1575.0,-115.816590100633,37.1502116866103
1536.0,-115.60228832647,37.1502116866103
40.0,-120.745530906385,36.9357821998284
451.0,-119.245418487243,36.9357821998284
3613.0,-118.38821139059,36.9357821998284
2084.0,-117.959607842264,36.9357821998284
2491.0,-117.102400745612,36.9357821998284
1821.0,-116.459495423122,36.9357821998284
1462.0,-115.816590100633,36.9357821998284
1183.0,-115.60228832647,36.9357821998284
746.0,-114.95938300398,36.9357821998284
1336.0,-114.530779455654,36.9357821998284
731.0,-114.102175907328,36.9357821998284
1706.0,-111.744856391533,36.9357821998284
1222.0,-111.53055461737,36.9357821998284
1427.0,-111.101951069044,36.9357821998284
1790.0,-110.673347520717,36.9357821998284
1622.0,-110.244743972391,36.9357821998284
1036.0,-120.959832680548,36.7213527130466
89.0,-120.531229132222,36.7213527130466
48.0,-120.316927358059,36.7213527130466
63.0,-120.102625583896,36.7213527130466
2316.0,-118.816814938917,36.7213527130466
1643.0,-117.531004293938,36.7213527130466
447.0,-117.316702519775,36.7213527130466
105.0,-117.102400745612,36.7213527130466
820.0,-116.673797197285,36.7213527130466
879.0,-116.459495423122,36.7213527130466
1143.0,-116.030891874796,36.7213527130466
975.0,-115.60228832647,36.7213527130466
1217.0,-115.387986552307,36.7213527130466
740.0,-114.745081229817,36.7213527130466
607.0,-114.530779455654,36.7213527130466
739.0,-114.102175907328,36.7213527130466
1280.0,-111.744856391533,36.7213527130466
2072.0,-110.673347520717,36.7213527130466
528.0,-119.03111671308,36.5069232262648
727.0,-118.816814938917,36.5069232262648
1085.0,-117.959607842264,36.5069232262648
1564.0,-116.673797197285,36.5069232262648
707.0,-116.459495423122,36.5069232262648
