ISRICSOILGRIDS_new_average_phx10percent_reduced,x,y
81.0,-110.673347520717,36.2924937394829
77.0,-111.959158165696,36.0780642527011
80.0,-110.030442198228,35.4347757923556
77.0,-113.244968810675,34.3626283584465
73.0,-107.45882090827,33.9337693848828
76.0,-107.673122682433,33.719339898101
71.0,-107.45882090827,33.719339898101
79.0,-106.815915585781,33.2904809245373
75.0,-106.601613811618,33.2904809245373
78.0,-106.601613811618,32.8616219509736
50.0,131.059053735306,32.6471924641918
50.0,131.273355509469,32.6471924641918
51.0,131.487657283632,32.6471924641918
52.0,131.701959057796,32.6471924641918
80.0,-107.887424456597,32.43276297741
52.0,130.63045018698,32.43276297741
52.0,131.487657283632,32.43276297741
79.0,-113.030667036512,32.2183334906281
80.0,-111.744856391533,32.2183334906281
55.0,130.201846638654,32.2183334906281
53.0,130.416148412817,32.2183334906281
52.0,130.63045018698,32.2183334906281
57.0,130.844751961143,32.2183334906281
49.0,131.059053735306,32.2183334906281
53.0,131.273355509469,32.2183334906281
54.0,131.487657283632,32.2183334906281
82.0,-113.030667036512,32.0039040038463
79.0,-108.530329779086,32.0039040038463
51.0,130.416148412817,32.0039040038463
52.0,130.844751961143,32.0039040038463
58.0,131.487657283632,32.0039040038463
82.0,-114.102175907328,31.7894745170645
79.0,-113.030667036512,31.7894745170645
56.0,130.416148412817,31.7894745170645
55.0,131.059053735306,31.7894745170645
53.0,130.63045018698,31.5750450302826
53.0,130.844751961143,31.5750450302826
-9999.0,130.63045018698,31.3606155435008
82.0,-105.530104940802,31.146186056719
84.0,-112.816365262349,30.9317565699371
76.0,-105.744406714965,30.9317565699371
82.0,-105.530104940802,30.9317565699371
81.0,-105.315803166639,30.9317565699371
80.0,-104.887199618313,30.9317565699371
80.0,-101.886974780029,30.9317565699371
55.0,108.343065674013,30.9317565699371
58.0,109.200272770666,30.9317565699371
63.0,109.414574544829,30.9317565699371
77.0,-114.95938300398,30.7173270831553
80.0,-112.602063488186,30.7173270831553
80.0,-105.101501392476,30.7173270831553
82.0,-104.887199618313,30.7173270831553
