ISRICSOILGRIDS_new_average_nitrogen_reduced,x,y
50.0,-110.673347520717,36.2924937394829
66.0,-111.959158165696,36.0780642527011
61.0,-110.030442198228,35.4347757923556
59.0,-113.244968810675,34.3626283584465
120.0,-107.45882090827,33.9337693848828
80.0,-107.673122682433,33.719339898101
144.0,-107.45882090827,33.719339898101
76.0,-106.815915585781,33.2904809245373
99.0,-106.601613811618,33.2904809245373
96.0,-106.601613811618,32.8616219509736
239.0,131.059053735306,32.6471924641918
258.0,131.273355509469,32.6471924641918
177.0,131.487657283632,32.6471924641918
126.0,131.701959057796,32.6471924641918
57.0,-107.887424456597,32.43276297741
175.0,130.63045018698,32.43276297741
152.0,131.487657283632,32.43276297741
44.0,-113.030667036512,32.2183334906281
44.0,-111.744856391533,32.2183334906281
157.0,130.201846638654,32.2183334906281
169.0,130.416148412817,32.2183334906281
182.0,130.63045018698,32.2183334906281
138.0,130.844751961143,32.2183334906281
235.0,131.059053735306,32.2183334906281
213.0,131.273355509469,32.2183334906281
135.0,131.487657283632,32.2183334906281
31.0,-113.030667036512,32.0039040038463
60.0,-108.530329779086,32.0039040038463
157.0,130.416148412817,32.0039040038463
152.0,130.844751961143,32.0039040038463
186.0,131.487657283632,32.0039040038463
39.0,-114.102175907328,31.7894745170645
33.0,-113.030667036512,31.7894745170645
151.0,130.416148412817,31.7894745170645
116.0,131.059053735306,31.7894745170645
142.0,130.63045018698,31.5750450302826
170.0,130.844751961143,31.5750450302826
-9999.0,130.63045018698,31.3606155435008
87.0,-105.530104940802,31.146186056719
39.0,-112.816365262349,30.9317565699371
112.0,-105.744406714965,30.9317565699371
58.0,-105.530104940802,30.9317565699371
72.0,-105.315803166639,30.9317565699371
81.0,-104.887199618313,30.9317565699371
91.0,-101.886974780029,30.9317565699371
185.0,108.343065674013,30.9317565699371
172.0,109.200272770666,30.9317565699371
146.0,109.414574544829,30.9317565699371
108.0,-114.95938300398,30.7173270831553
39.0,-112.602063488186,30.7173270831553
59.0,-105.101501392476,30.7173270831553
79.0,-104.887199618313,30.7173270831553
146.0,107.914462125687,30.7173270831553
148.0,108.12876389985,30.7173270831553
150.0,108.557367448176,30.7173270831553
158.0,109.200272770666,30.7173270831553
130.0,-101.672673005865,30.5028975963735
139.0,108.557367448176,30.5028975963735
178.0,108.771669222339,30.5028975963735
256.0,110.700385189808,30.5028975963735
55.0,-111.959158165696,30.2884681095916
56.0,-111.744856391533,30.2884681095916
154.0,-101.244069457539,30.2884681095916
179.0,103.199823094098,30.2884681095916
128.0,107.700160351524,30.2884681095916
334.0,110.700385189808,30.2884681095916
95.0,-102.958483650844,30.0740386228098
112.0,-102.744181876681,30.0740386228098
90.0,-102.529880102518,30.0740386228098
163.0,102.985521319935,30.0740386228098
144.0,103.199823094098,30.0740386228098
90.0,-104.244294295823,29.859609136028
74.0,-102.958483650844,29.859609136028
87.0,-102.744181876681,29.859609136028
152.0,108.557367448176,29.859609136028
184.0,110.057479867318,29.859609136028
170.0,110.486083415645,29.859609136028
171.0,110.700385189808,29.859609136028
125.0,110.914686963971,29.859609136028
116.0,111.128988738134,29.859609136028
120.0,111.343290512297,29.859609136028
65.0,-104.244294295823,29.6451796492461
87.0,-104.02999252166,29.6451796492461
70.0,-102.958483650844,29.6451796492461
72.0,-102.529880102518,29.6451796492461
930.0,-81.7426080086933,29.6451796492461
161.0,103.414124868261,29.6451796492461
148.0,109.200272770666,29.6451796492461
179.0,109.628876318992,29.6451796492461
180.0,109.843178093155,29.6451796492461
135.0,111.343290512297,29.6451796492461
68.0,-111.316252843207,29.4307501624643
74.0,-104.244294295823,29.4307501624643
123.0,-102.958483650844,29.4307501624643
86.0,-102.315578328355,29.4307501624643
167.0,109.843178093155,29.4307501624643
160.0,110.271781641481,29.4307501624643
114.0,114.129213576418,29.4307501624643
61.0,-111.316252843207,29.2163206756825
69.0,-103.601388973334,29.2163206756825
85.0,-103.387087199171,29.2163206756825
92.0,-102.958483650844,29.2163206756825
113.0,-102.101276554192,29.2163206756825
1531.0,-81.7426080086933,29.2163206756825
153.0,109.414574544829,29.2163206756825
173.0,109.628876318992,29.2163206756825
127.0,113.700610028092,29.2163206756825
141.0,114.343515350581,29.2163206756825
107.0,114.986420673071,29.2163206756825
74.0,-103.387087199171,29.0018911889007
73.0,-103.172785425007,29.0018911889007
66.0,-102.958483650844,29.0018911889007
63.0,-102.744181876681,29.0018911889007
121.0,-102.529880102518,29.0018911889007
82.0,-102.315578328355,29.0018911889007
228.0,108.771669222339,29.0018911889007
144.0,111.128988738134,29.0018911889007
155.0,113.914911802255,29.0018911889007
143.0,115.200722447234,29.0018911889007
93.0,-113.244968810675,28.7874617021188
128.0,-103.601388973334,28.7874617021188
79.0,-103.387087199171,28.7874617021188
83.0,-102.958483650844,28.7874617021188
66.0,-102.744181876681,28.7874617021188
104.0,-102.529880102518,28.7874617021188
73.0,-102.315578328355,28.7874617021188
85.0,-101.886974780029,28.7874617021188
125.0,-101.672673005865,28.7874617021188
150.0,108.12876389985,28.7874617021188
87.0,-113.459270584838,28.573032215337
55.0,-113.244968810675,28.573032215337
81.0,-103.387087199171,28.573032215337
64.0,-102.744181876681,28.573032215337
78.0,-102.101276554192,28.573032215337
147.0,107.914462125687,28.573032215337
165.0,108.771669222339,28.573032215337
145.0,111.771894060623,28.573032215337
132.0,113.486308253929,28.573032215337
169.0,113.914911802255,28.573032215337
82.0,-113.459270584838,28.3586027285552
148.0,107.914462125687,28.3586027285552
175.0,110.486083415645,28.3586027285552
89.0,-103.387087199171,28.1441732417733
191.0,107.700160351524,28.1441732417733
